target,kitchen_type,building_condition,postcode,tenement_building,double_glazing,furnished,bathroom,m2,bedrooms,number_bedrooms,Municipality
1640,Hyper equipped,Renovated,1060,No,Yes,No,1,121,10,2,Saint-Gilles
850,Installed,Renovated,1070,No,Yes,Unknown,1,70,10,1,Anderlecht
1800,Hyper equipped,Renovated,1000,No,Yes,Yes,1,60,12,1,Brussels City
1470,Semi equipped,Good,1080,No,Yes,No,2,108,10,3,Molenbeek-Saint-Jean
2300,Hyper equipped,Renovated,1050,No,Yes,No,2,130,22,2,Ixelles
2300,Hyper equipped,Renovated,1050,No,Yes,No,2,130,22,2,Ixelles
810,Semi equipped,Good,1040,No,Yes,No,1,56,10,1,Etterbeek
2700,Installed,Good,1050,No,No,No,3,284,22,3,Ixelles
1250,Installed,Good,1040,No,Yes,No,2,80,16,2,Etterbeek
2550,Hyper equipped,Renovated,1050,No,Yes,No,3,180,22,3,Ixelles
2550,Hyper equipped,Renovated,1050,No,Yes,No,3,180,22,3,Ixelles
1150,Installed,Renovated,1140,No,Yes,No,1,90,14,2,Evere
1150,Installed,Good,1000,No,Yes,No,1,65,15,2,Brussels City
2600,Hyper equipped,Renovated,1050,No,Yes,No,3,140,18,2,Ixelles
4900,Hyper equipped,Renovated,1050,No,Yes,No,3,200,10,3,Ixelles
2600,Hyper equipped,Good,1050,No,Yes,No,2,216,28,4,Ixelles
2800,Hyper equipped,Renovated,1050,No,Yes,No,3,210,10,3,Ixelles
2375,Hyper equipped,Good,1180,No,Yes,No,3,125,30,3,Uccle
1650,Hyper equipped,Good,1200,No,Yes,No,2,135,17,2,Woluwe-Saint-Lambert
2500,Installed,Renovated,1020,No,Yes,No,4,250,10,5,Laeken
1300,Not installed,Renovated,1200,No,Yes,Unknown,1,80,12,2,Woluwe-Saint-Lambert
2000,Hyper equipped,Renovated,1050,No,Yes,No,2,155,20,2,Ixelles
2050,Hyper equipped,Renovated,1050,No,Yes,No,2,155,20,2,Ixelles
4650,Hyper equipped,Good,1180,No,Yes,No,5,285,10,4,Uccle
1950,Not installed,Good,1000,No,Yes,No,2,114,10,2,Brussels City
2100,Installed,Good,1180,No,No,No,1,220,18,4,Uccle
2100,Installed,Good,1180,No,No,No,1,220,18,4,Uccle
2100,Installed,Good,1180,No,No,No,1,220,18,4,Uccle
1675,Installed,Renovated,1030,No,Yes,Yes,1,90,14,2,Schaerbeek
3500,Hyper equipped,Renovated,1180,No,Yes,No,3,200,10,3,Uccle
2600,Hyper equipped,Renovated,1180,No,Yes,No,2,172,20,2,Uccle
1400,Hyper equipped,Renovated,1070,No,Yes,No,1,68,17,1,Anderlecht
1900,Hyper equipped,Renovated,1000,No,Yes,Yes,1,54,10,1,Brussels City
1550,Hyper equipped,Renovated,1030,No,Yes,No,2,95,16,2,Schaerbeek
1600,Hyper equipped,Good,1000,No,Yes,No,1,117,10,2,Brussels City
1200,Hyper equipped,Good,1160,No,Yes,Yes,1,57,14,1,Auderghem
1380,Hyper equipped,Good,1040,No,Yes,Yes,1,57,12,1,Etterbeek
1775,Hyper equipped,Good,1050,No,Yes,Yes,1,75,14,2,Ixelles
1475,Hyper equipped,Good,1050,No,Yes,Yes,1,57,12,1,Ixelles
2450,Hyper equipped,Good,1050,No,Yes,Yes,2,85,14,3,Ixelles
1670,Semi equipped,Renovated,1000,No,Yes,No,1,102,10,2,Brussels City
1950,Not installed,Good,1050,No,Yes,No,2,117,10,3,Ixelles
2700,Hyper equipped,Renovated,1050,No,Yes,No,2,170,8,4,Ixelles
1915,Hyper equipped,Good,1060,No,No,Unknown,2,160,10,2,Saint-Gilles
1200,Not installed,Good,1190,No,No,Unknown,1,100,10,2,Forest
1300,Not installed,Good,1020,No,Yes,Unknown,1,106,10,1,Laeken
2650,Hyper equipped,Renovated,1200,No,Yes,No,2,200,10,5,Woluwe-Saint-Lambert
845,Not installed,Renovated,1200,No,No,Unknown,1,45,10,1,Woluwe-Saint-Lambert
1260,Hyper equipped,Renovated,1000,No,Yes,No,1,74,19,1,Brussels City
1160,Semi equipped,Renovated,1000,No,Yes,No,1,72,18,1,Brussels City
1560,Hyper equipped,Renovated,1000,No,Yes,No,1,79,17,1,Brussels City
2550,Hyper equipped,Renovated,1180,No,Yes,No,3,216,20,3,Uccle
3250,Hyper equipped,Renovated,1180,No,Yes,No,3,250,20,4,Uccle
2600,Hyper equipped,Renovated,1180,No,Yes,No,1,145,15,2,Uccle
1265,Hyper equipped,Renovated,1200,No,Yes,No,1,95,10,2,Woluwe-Saint-Lambert
2115,Hyper equipped,Renovated,1050,No,Yes,Yes,2,100,15,2,Ixelles
2350,Installed,Renovated,1000,No,Yes,No,1,126,15,2,Brussels City
2000,Hyper equipped,Good,1180,No,Yes,No,2,135,14,2,Uccle
1850,Hyper equipped,Renovated,1000,No,Yes,Yes,1,62,15,1,Brussels City
1050,Semi equipped,Good,1080,No,Yes,No,1,81,10,1,Molenbeek-Saint-Jean
2550,Not installed,Good,1000,No,No,No,0,128,10,3,Brussels City
1600,Not installed,Good,1030,No,Yes,No,2,130,20,2,Schaerbeek
2200,Hyper equipped,Renovated,1150,No,Yes,No,2,126,15,3,Woluwe-St-Pierre
955,Not installed,Good,1050,No,No,No,1,60,10,1,Ixelles
1100,Hyper equipped,Renovated,1050,No,Yes,Yes,1,50,10,1,Ixelles
1400,Installed,Good,1000,No,Yes,Yes,1,96,10,2,Brussels City
1500,Hyper equipped,Good,1040,No,Yes,No,1,100,10,2,Etterbeek
1450,Hyper equipped,Renovated,1050,No,Yes,No,1,98,13,2,Ixelles
1685,Hyper equipped,Renovated,1040,No,Yes,No,2,100,15,2,Etterbeek
1440,Hyper equipped,Good,1040,No,Yes,Yes,1,71,15,1,Etterbeek
1700,Hyper equipped,Renovated,1050,No,Yes,No,1,100,18,2,Ixelles
955,Not installed,Good,1180,No,Yes,No,1,89,14,1,Uccle
3500,Hyper equipped,Renovated,1040,No,Yes,No,2,200,27,3,Etterbeek
1700,Hyper equipped,Renovated,1050,No,Yes,No,1,100,18,2,Ixelles
4300,Hyper equipped,Renovated,1050,No,Yes,Yes,3,250,18,4,Ixelles
1095,Installed,Good,1083,No,Yes,No,1,87,8,2,Ganshoren
3900,Not installed,Good,1050,No,Yes,Yes,3,230,10,4,Ixelles
1300,Installed,Good,1050,No,Yes,No,2,90,11,1,Ixelles
2050,Hyper equipped,Renovated,1050,No,Yes,Yes,1,85,23,2,Ixelles
4300,Installed,Renovated,1180,No,Yes,Yes,4,240,40,4,Uccle
990,Not installed,Good,1050,No,Yes,No,1,84,10,1,Ixelles
1015,Not installed,Good,1190,No,No,Unknown,1,70,15,1,Forest
1299,Not installed,Good,1000,No,No,Yes,1,76,25,1,Brussels City
2350,Hyper equipped,Renovated,1050,No,Yes,No,2,130,16,2,Ixelles
3240,Hyper equipped,Renovated,1180,No,Yes,No,2,178,20,2,Uccle
2100,Hyper equipped,Good,1150,No,Yes,No,3,150,20,3,Woluwe-St-Pierre
4100,Installed,Good,1050,No,Yes,Yes,2,200,10,2,Ixelles
1350,Installed,Good,1020,No,Yes,No,2,125,16,2,Laeken
900,Hyper equipped,Good,1000,No,Yes,Unknown,1,75,10,1,Brussels City
3280,Hyper equipped,Renovated,1050,No,Yes,No,3,173,30,2,Ixelles
1690,Hyper equipped,Good,1180,No,Yes,No,1,90,10,2,Uccle
1750,Hyper equipped,Renovated,1050,No,Yes,Yes,1,120,16,2,Ixelles
1950,Hyper equipped,Renovated,1070,No,Yes,No,2,160,14,4,Anderlecht
2200,Hyper equipped,Good,1050,No,Yes,Yes,1,110,10,3,Ixelles
1750,Installed,Good,1050,No,Yes,No,2,120,16,3,Ixelles
1830,Hyper equipped,Good,1040,No,Yes,Unknown,1,150,16,3,Etterbeek
3999,Hyper equipped,Renovated,1050,No,Yes,No,2,200,10,3,Ixelles
4150,Installed,Renovated,1050,No,Yes,No,2,208,27,3,Ixelles
4150,Installed,Renovated,1050,No,Yes,No,2,208,27,3,Ixelles
1325,Hyper equipped,Good,1180,No,No,Yes,1,55,10,1,Uccle
2700,Hyper equipped,Good,1180,No,No,No,4,235,10,5,Uccle
3350,Hyper equipped,Renovated,1050,No,Yes,No,2,220,24,3,Ixelles
1498,Hyper equipped,Renovated,1140,No,Yes,Unknown,1,76,15,1,Evere
2200,Hyper equipped,Renovated,1180,No,Yes,No,2,150,19,3,Uccle
1125,Hyper equipped,Good,1000,No,Yes,No,1,105,10,2,Brussels City
1300,Not installed,Good,1000,No,Yes,No,2,150,10,2,Brussels City
1950,Not installed,Good,1000,No,Yes,Yes,2,135,10,3,Brussels City
1200,Installed,Good,1030,No,Yes,No,1,87,10,2,Schaerbeek
1325,Hyper equipped,Good,1180,No,No,Yes,1,55,10,1,Uccle
1420,Installed,Good,1083,No,Yes,No,2,135,13,3,Ganshoren
1810,Hyper equipped,Renovated,1190,No,Yes,No,2,140,14,2,Forest
1500,Not installed,Good,1000,No,Yes,No,2,95,10,2,Brussels City
2150,Hyper equipped,Renovated,1200,No,Yes,No,2,125,16,3,Woluwe-Saint-Lambert
2530,Installed,Renovated,1050,No,Yes,Yes,3,180,10,3,Ixelles
1535,Hyper equipped,Renovated,1200,No,Yes,No,1,95,14,2,Woluwe-Saint-Lambert
5650,Hyper equipped,Renovated,1050,No,Yes,No,4,300,30,4,Ixelles
4440,Hyper equipped,Renovated,1050,No,Yes,Yes,2,181,15,3,Ixelles
2200,Hyper equipped,Renovated,1090,No,Yes,No,3,143,12,5,Jette
800,Installed,Good,1070,No,Yes,No,1,56,10,1,Anderlecht
3300,Installed,Good,1050,No,Yes,No,1,170,17,2,Ixelles
3550,Hyper equipped,Renovated,1180,No,Yes,No,2,180,18,2,Uccle
3550,Hyper equipped,Renovated,1180,No,Yes,No,3,180,18,2,Uccle
2350,Hyper equipped,Renovated,1180,No,Yes,No,2,125,16,2,Uccle
3050,Hyper equipped,Renovated,1200,No,Yes,No,3,160,18,4,Woluwe-Saint-Lambert
2100,Hyper equipped,Renovated,1180,No,Yes,No,2,120,12,2,Uccle
4100,Hyper equipped,Renovated,1050,No,Yes,No,2,128,10,5,Ixelles
1737,Not installed,Renovated,1000,No,Yes,No,2,199,14,2,Brussels City
3050,Hyper equipped,Renovated,1180,No,Yes,No,2,170,28,3,Uccle
1700,Hyper equipped,Good,1150,No,Yes,No,2,160,18,2,Woluwe-St-Pierre
3170,Hyper equipped,Renovated,1050,No,Yes,Yes,1,180,29,4,Ixelles
1630,Installed,No renovated,1200,No,Yes,No,2,140,19,3,Woluwe-Saint-Lambert
2250,Installed,Renovated,1180,No,Yes,Unknown,3,185,19,3,Uccle
1135,Installed,Renovated,1030,No,Yes,No,1,90,10,2,Schaerbeek
1850,Hyper equipped,Good,1180,No,Yes,No,2,130,20,2,Uccle
1215,Hyper equipped,Renovated,1080,No,Yes,No,1,96,14,2,Molenbeek-Saint-Jean
4100,Not installed,Renovated,1050,No,Yes,Unknown,4,300,10,3,Ixelles
1300,Hyper equipped,Good,1180,No,No,No,1,85,10,2,Uccle
1920,Hyper equipped,Renovated,1050,No,Yes,No,3,92,12,3,Ixelles
2150,Installed,Renovated,1050,No,Yes,Yes,1,76,16,1,Ixelles
2380,Hyper equipped,Renovated,1050,No,Yes,No,2,175,10,3,Ixelles
1725,Not installed,Renovated,1020,No,Yes,Unknown,2,143,10,3,Laeken
1960,Hyper equipped,Good,1180,No,Yes,No,1,166,25,2,Uccle
1700,Hyper equipped,Renovated,1160,No,No,Yes,1,55,12,1,Auderghem
1840,Hyper equipped,Renovated,1200,No,Yes,No,1,140,20,3,Woluwe-Saint-Lambert
1840,Hyper equipped,Renovated,1030,No,Yes,No,1,140,20,3,Schaerbeek
2380,Hyper equipped,Good,1050,No,Yes,No,2,175,16,2,Ixelles
2380,Hyper equipped,Good,1050,No,Yes,No,2,175,16,2,Ixelles
1600,Hyper equipped,Good,1050,No,Yes,Unknown,2,130,10,2,Ixelles
2501,Installed,Renovated,1030,No,Yes,Unknown,3,232,25,4,Schaerbeek
1850,Hyper equipped,Renovated,1200,No,Yes,No,2,100,14,2,Woluwe-Saint-Lambert
1830,Hyper equipped,Renovated,1050,No,Yes,No,1,84,10,2,Ixelles
2200,Hyper equipped,Good,1150,No,Yes,No,3,125,20,3,Woluwe-St-Pierre
1500,Hyper equipped,Renovated,1200,No,Yes,No,1,95,22,2,Woluwe-Saint-Lambert
1260,Hyper equipped,Renovated,1000,No,Yes,No,1,90,11,2,Brussels City
1975,Hyper equipped,Good,1150,No,Yes,No,2,130,15,3,Woluwe-St-Pierre
1200,Installed,Good,1030,No,Yes,No,1,90,13,2,Schaerbeek
810,Hyper equipped,Good,1000,No,Yes,Yes,1,45,10,1,Brussels City
1776,Hyper equipped,Renovated,1050,No,Yes,No,1,85,16,1,Ixelles
1075,Installed,Good,1020,No,Yes,No,1,75,13,1,Laeken
2790,Hyper equipped,Renovated,1050,No,Yes,Unknown,3,200,20,4,Ixelles
3450,Hyper equipped,Renovated,1000,No,Yes,No,4,293,23,4,Brussels City
1100,Hyper equipped,Renovated,1200,No,Yes,Yes,1,56,10,1,Woluwe-Saint-Lambert
1922,Installed,Renovated,1160,No,Yes,No,1,90,10,2,Auderghem
2115,Installed,Renovated,1160,No,Yes,No,2,101,10,2,Auderghem
2825,Hyper equipped,Renovated,1050,No,Yes,Yes,1,94,11,2,Ixelles
4100,Hyper equipped,Renovated,1060,No,Yes,No,3,300,10,5,Saint-Gilles
2800,Hyper equipped,Renovated,1180,No,Yes,No,2,300,10,4,Uccle
4930,Hyper equipped,Good,1180,No,No,Yes,3,180,10,3,Uccle
1130,Hyper equipped,Renovated,1040,No,Yes,Yes,1,65,12,1,Etterbeek
5600,Not installed,Renovated,1050,No,Yes,Unknown,6,300,10,4,Ixelles
1800,Hyper equipped,Good,1000,No,Yes,Unknown,2,170,20,3,Brussels City
4870,Hyper equipped,Renovated,1050,No,Yes,Yes,2,180,9,3,Ixelles
950,Hyper equipped,Good,1000,No,Yes,No,2,100,10,2,Brussels City
920,Not installed,Good,1200,No,Yes,No,1,45,15,1,Woluwe-Saint-Lambert
1310,Not installed,Good,1180,No,Yes,No,1,38,10,1,Uccle
4930,Hyper equipped,Renovated,1000,No,Yes,Yes,3,180,15,3,Brussels City
4930,Hyper equipped,Renovated,1050,No,Yes,Yes,3,180,10,3,Ixelles
1470,Semi equipped,Renovated,1050,No,Yes,No,2,90,15,1,Ixelles
4930,Hyper equipped,Renovated,1050,No,Yes,Yes,3,180,20,3,Ixelles
1000,Hyper equipped,Good,1040,No,Yes,Unknown,1,70,17,2,Etterbeek
4300,Hyper equipped,Renovated,1050,No,Yes,No,3,274,40,3,Ixelles
3175,Hyper equipped,Renovated,1000,No,Yes,No,3,205,10,3,Brussels City
650,Not installed,Good,1050,No,Yes,Yes,0,128,10,1,Ixelles
1600,Installed,Renovated,1170,No,Yes,Unknown,2,126,14,2,Watermael-Boitsfort
1600,Installed,Renovated,1170,No,Yes,Unknown,2,126,14,2,Watermael-Boitsfort
1650,Not installed,Good,1160,No,No,Yes,1,100,16,2,Auderghem
1100,Installed,Renovated,1081,No,Yes,Yes,1,90,20,1,Koekelberg
1550,Hyper equipped,Good,1040,No,Yes,Yes,2,70,14,2,Etterbeek
1750,Hyper equipped,Good,1040,No,Yes,Yes,1,70,14,2,Etterbeek
1225,Hyper equipped,Good,1040,No,Yes,Yes,1,55,12,1,Etterbeek
1000,Installed,Good,1000,No,Yes,Yes,1,45,10,1,Brussels City
9100,Not installed,Good,1030,No,Yes,No,5,128,10,4,Schaerbeek
1350,Not installed,Good,1040,No,No,Yes,1,96,10,1,Etterbeek
4000,Installed,Renovated,1050,No,Yes,No,5,240,18,5,Ixelles
3830,Installed,Good,1150,No,Yes,No,3,146,24,5,Woluwe-St-Pierre
2025,Hyper equipped,Good,1180,No,No,Yes,1,78,10,2,Uccle
855,Installed,Good,1030,No,Yes,Unknown,1,128,10,1,Schaerbeek
4000,Hyper equipped,Renovated,1180,No,Yes,No,4,250,10,5,Uccle
3000,Hyper equipped,Renovated,1050,No,Yes,Yes,2,136,10,2,Ixelles
1000,Hyper equipped,Renovated,1050,No,Yes,Yes,1,55,10,1,Ixelles
2300,Installed,Good,1150,No,Yes,No,3,160,10,4,Woluwe-St-Pierre
1500,Hyper equipped,Renovated,1200,No,Yes,Yes,1,75,14,1,Woluwe-Saint-Lambert
930,Not installed,Good,1040,No,No,Unknown,1,128,14,1,Etterbeek
1790,Not installed,Renovated,1000,No,Yes,No,2,130,10,2,Brussels City
4230,Hyper equipped,Renovated,1180,No,Yes,No,2,185,17,3,Uccle
1430,Hyper equipped,Renovated,1200,No,Yes,No,1,100,17,2,Woluwe-Saint-Lambert
1550,Not installed,Renovated,1050,No,Yes,No,2,120,10,2,Ixelles
4200,Hyper equipped,Renovated,1180,No,Yes,Yes,4,220,10,3,Uccle
1000,Installed,Good,1000,No,No,Yes,2,130,10,1,Brussels City
875,Not installed,Renovated,1000,No,Yes,Unknown,1,45,12,1,Brussels City
875,Hyper equipped,Renovated,1080,No,No,Unknown,2,250,16,1,Molenbeek-Saint-Jean
3100,Hyper equipped,Good,1050,No,No,No,2,175,16,3,Ixelles
660,Installed,Good,1030,No,Yes,Yes,2,128,10,4,Schaerbeek
1250,Hyper equipped,Renovated,1020,No,Yes,No,1,90,9,2,Laeken
470,Hyper equipped,Renovated,1190,No,Yes,Yes,1,40,15,1,Forest
3500,Hyper equipped,Renovated,1050,No,Yes,Yes,3,245,37,2,Ixelles
1285,Installed,Renovated,1200,No,Yes,No,2,85,14,2,Woluwe-Saint-Lambert
990,Installed,Renovated,1000,No,Yes,Unknown,1,128,25,1,Brussels City
1950,Not installed,Good,1180,No,Yes,No,3,180,14,4,Uccle
1200,Not installed,Good,1020,No,No,Yes,0,61,10,1,Laeken
2600,Hyper equipped,Renovated,1050,No,Yes,No,3,145,14,2,Ixelles
830,Installed,Renovated,1000,No,Yes,Unknown,1,50,10,1,Brussels City
2775,Hyper equipped,Renovated,1150,No,Yes,Yes,1,78,15,2,Woluwe-St-Pierre
1475,Hyper equipped,Good,1050,No,Yes,Yes,1,55,12,1,Ixelles
1575,Installed,Renovated,1050,No,Yes,Yes,2,70,14,2,Ixelles
2250,Hyper equipped,Good,1050,No,Yes,Yes,1,80,14,3,Ixelles
1800,Hyper equipped,Good,1050,No,Yes,Yes,1,70,14,2,Ixelles
950,Not installed,Good,1180,No,Yes,No,1,66,12,1,Uccle
2000,Not installed,Good,1180,No,Yes,No,2,145,10,3,Uccle
1820,Hyper equipped,Good,1050,No,Yes,Yes,1,75,13,2,Ixelles
1625,Hyper equipped,Good,1050,No,Yes,Yes,1,70,12,2,Ixelles
2400,Hyper equipped,Good,1050,No,Yes,Yes,2,85,14,3,Ixelles
1325,Installed,Renovated,1140,No,Yes,Yes,1,55,12,1,Evere
1300,Hyper equipped,Good,1050,No,Yes,Yes,2,70,14,2,Ixelles
4200,Installed,Renovated,1000,No,Yes,Yes,2,200,16,3,Brussels City
2675,Installed,Renovated,1000,No,Yes,Yes,2,100,17,2,Brussels City
1950,Installed,Good,1050,No,Yes,No,2,100,10,3,Ixelles
1201,Not installed,Renovated,1160,No,Yes,Unknown,1,67,12,1,Auderghem
1425,Not installed,Good,1050,No,Yes,No,2,115,16,2,Ixelles
3700,Hyper equipped,Renovated,1050,No,Yes,No,4,232,20,4,Ixelles
3200,Semi equipped,Renovated,1180,No,Yes,No,2,185,12,3,Uccle
750,Semi equipped,Good,1000,No,Yes,Yes,1,128,10,1,Brussels City
1050,Hyper equipped,Renovated,1083,No,Yes,No,1,90,10,2,Ganshoren
1670,Installed,Renovated,1140,No,Yes,Yes,1,70,12,2,Evere
3175,Hyper equipped,Renovated,1180,No,Yes,No,2,165,10,2,Uccle
2650,Hyper equipped,Renovated,1040,No,Yes,No,2,230,23,3,Etterbeek
1650,Hyper equipped,Renovated,1160,No,Yes,No,2,109,14,2,Auderghem
4100,Hyper equipped,Renovated,1050,No,Yes,No,2,128,10,5,Ixelles
2700,Not installed,Good,1050,No,Yes,Yes,2,200,10,3,Ixelles
1150,Not installed,Good,1000,No,Yes,Unknown,1,128,10,2,Brussels City
2000,Hyper equipped,Good,1180,No,Yes,No,3,168,18,3,Uccle
1750,Not installed,Good,1050,No,Yes,Yes,1,92,10,2,Ixelles
3000,Hyper equipped,Renovated,1190,No,Yes,Yes,3,150,40,3,Forest
1450,Not installed,Renovated,1000,No,Yes,Yes,2,137,10,2,Brussels City
1500,Hyper equipped,Renovated,1050,No,Yes,Yes,1,64,10,1,Ixelles
1500,Hyper equipped,Renovated,1050,No,Yes,Yes,1,65,10,1,Ixelles
725,Not installed,Good,1030,No,Yes,Unknown,0,128,10,1,Schaerbeek
2050,Hyper equipped,Good,1040,No,Yes,Yes,2,80,14,3,Etterbeek
725,Not installed,Good,1060,No,Yes,Unknown,0,128,10,1,Saint-Gilles
4100,Hyper equipped,Renovated,1050,No,Yes,No,2,300,10,5,Ixelles
2150,Not installed,Good,1050,No,Yes,No,0,165,10,3,Ixelles
630,Not installed,Good,1210,No,No,Yes,0,128,10,1,Saint-Josse-ten-Noode
1290,Hyper equipped,Good,1180,No,Yes,Yes,1,70,13,2,Uccle
1400,Semi equipped,Renovated,1082,No,Yes,No,1,97,14,3,Berchem-Sainte-Agathe
1550,Hyper equipped,Good,1040,No,Yes,Yes,1,128,12,2,Etterbeek
2250,Hyper equipped,Good,1200,No,Yes,No,2,130,15,3,Woluwe-Saint-Lambert
960,Semi equipped,Good,1080,No,Yes,No,1,86,13,2,Molenbeek-Saint-Jean
1350,Installed,Renovated,1050,No,Yes,Yes,1,55,12,1,Ixelles
3520,Hyper equipped,Good,1150,No,Yes,No,3,175,23,3,Woluwe-St-Pierre
900,Not installed,Good,1140,No,Yes,No,1,55,10,2,Evere
1500,Not installed,Renovated,1082,No,Yes,No,1,80,25,2,Berchem-Sainte-Agathe
1250,Not installed,Renovated,1082,No,Yes,No,1,65,15,1,Berchem-Sainte-Agathe
1000,Not installed,Renovated,1082,No,Yes,No,1,42,15,1,Berchem-Sainte-Agathe
1240,Installed,Renovated,1060,No,Yes,Unknown,1,75,10,1,Saint-Gilles
1750,Installed,Renovated,1180,No,Yes,Unknown,2,146,10,3,Uccle
1235,Installed,Good,1200,No,Yes,No,2,85,14,2,Woluwe-Saint-Lambert
1190,Installed,Good,1050,No,Yes,Yes,1,70,10,1,Ixelles
725,Not installed,Renovated,1210,No,Yes,Unknown,4,128,10,3,Saint-Josse-ten-Noode
914,Not installed,Renovated,1140,No,Yes,No,1,56,10,1,Evere
4100,Hyper equipped,Renovated,1050,No,Yes,Yes,2,151,10,2,Ixelles
2100,Not installed,Good,1000,No,Yes,Unknown,0,128,10,2,Brussels City
1650,Hyper equipped,Renovated,1020,No,Yes,No,3,165,20,3,Laeken
5400,Hyper equipped,Renovated,1050,No,Yes,No,4,240,36,3,Ixelles
1800,Installed,Renovated,1140,No,Yes,No,2,90,10,2,Evere
5000,Hyper equipped,Renovated,1050,No,Yes,No,4,250,10,3,Ixelles
900,Installed,Good,1050,No,Yes,Yes,1,128,10,1,Ixelles
2600,Hyper equipped,Good,1180,No,Yes,No,1,145,15,2,Uccle
5400,Hyper equipped,Renovated,1050,No,Yes,No,4,244,23,3,Ixelles
5400,Hyper equipped,Renovated,1050,No,Yes,No,4,244,23,3,Ixelles
1500,Installed,Good,1140,No,Yes,No,2,90,10,2,Evere
785,Semi equipped,Good,1140,No,No,No,1,65,10,1,Evere
3500,Hyper equipped,Renovated,1150,No,Yes,No,3,275,20,4,Woluwe-St-Pierre
4300,Not installed,Renovated,1050,No,Yes,Yes,2,200,10,3,Ixelles
4300,Not installed,Renovated,1050,No,Yes,Yes,2,200,10,3,Ixelles
4300,Not installed,Renovated,1050,No,Yes,Yes,2,200,10,3,Ixelles
4200,Hyper equipped,Renovated,1050,No,Yes,Yes,3,150,10,3,Ixelles
2525,Not installed,Good,1000,No,Yes,Unknown,4,185,30,3,Brussels City
4200,Hyper equipped,Renovated,1050,No,Yes,Yes,2,151,10,2,Ixelles
4100,Not installed,Renovated,1050,No,Yes,Yes,0,170,10,1,Ixelles
1400,Not installed,Good,1083,No,Yes,No,1,120,10,2,Ganshoren
1300,Semi equipped,Renovated,1140,No,Yes,No,2,85,10,3,Evere
670,Installed,Renovated,1050,No,No,No,1,80,12,1,Ixelles
770,Semi equipped,Renovated,1140,No,Yes,No,1,40,10,1,Evere
790,Semi equipped,Renovated,1140,No,Yes,No,1,45,10,1,Evere
2900,Installed,Good,1000,No,Yes,Yes,3,160,16,3,Brussels City
1400,Not installed,Good,1000,No,Yes,No,1,90,19,2,Brussels City
2800,Hyper equipped,Renovated,1050,No,Yes,Yes,3,142,17,3,Ixelles
4700,Hyper equipped,Renovated,1050,No,Yes,Yes,3,151,12,2,Ixelles
2650,Hyper equipped,Good,1180,No,No,No,1,145,10,2,Uccle
1665,Hyper equipped,Renovated,1000,No,Yes,No,1,95,10,2,Brussels City
1175,Hyper equipped,Renovated,1081,No,Yes,Yes,1,85,16,1,Koekelberg
1000,Semi equipped,Good,1020,No,Yes,No,1,90,16,1,Laeken
1290,Installed,Renovated,1140,No,Yes,No,2,103,10,3,Evere
1760,Installed,Good,1200,No,Yes,No,2,150,17,3,Woluwe-Saint-Lambert
2850,Not installed,Good,1050,No,Yes,No,2,170,10,2,Ixelles
1150,Hyper equipped,Renovated,1020,No,Yes,No,1,85,14,2,Laeken
2700,Installed,Renovated,1000,No,Yes,No,3,200,18,3,Brussels City
944,Semi equipped,Good,1120,No,Yes,No,1,128,10,1,Neder-over-Heembeek
3200,Installed,Renovated,1000,No,Yes,No,2,220,10,4,Brussels City
3200,Installed,Renovated,1000,No,Yes,Yes,2,220,10,3,Brussels City
6700,Hyper equipped,Good,1180,No,Yes,No,3,265,25,3,Uccle
2600,Installed,Renovated,1050,No,Yes,No,3,200,18,3,Ixelles
2600,Installed,Renovated,1050,No,Yes,Unknown,3,145,10,2,Ixelles
2250,Hyper equipped,Renovated,1050,No,No,No,1,110,19,2,Ixelles
2500,Not installed,Good,1050,No,Yes,No,3,130,15,2,Ixelles
1625,Installed,Good,1170,No,Yes,Yes,1,67,10,1,Watermael-Boitsfort
1810,Hyper equipped,Good,1200,No,Yes,No,2,140,19,2,Woluwe-Saint-Lambert
1700,Hyper equipped,Renovated,1050,No,Yes,Yes,1,128,10,2,Ixelles
2375,Installed,Renovated,1050,No,Yes,No,2,122,17,3,Ixelles
4600,Hyper equipped,Renovated,1050,No,Yes,Yes,2,151,10,2,Ixelles
1200,Hyper equipped,Renovated,1160,No,Yes,Yes,1,44,10,1,Auderghem
3500,Hyper equipped,Renovated,1050,No,Yes,Yes,1,210,10,2,Ixelles
3500,Installed,Good,1050,No,Yes,Yes,2,210,25,3,Ixelles
3700,Hyper equipped,Renovated,1050,No,Yes,Yes,2,210,19,3,Ixelles
3700,Hyper equipped,Renovated,1050,No,Yes,Yes,2,210,19,3,Ixelles
3600,Hyper equipped,Renovated,1050,No,Yes,Yes,2,110,10,1,Ixelles
3600,Hyper equipped,Renovated,1050,No,Yes,Yes,2,110,10,1,Ixelles
1750,Hyper equipped,Renovated,1200,No,Yes,Yes,1,103,10,2,Woluwe-Saint-Lambert
1575,Hyper equipped,Good,1000,No,Yes,Yes,1,60,10,1,Brussels City
6800,Hyper equipped,Renovated,1050,No,Yes,No,4,290,38,3,Ixelles
3600,Hyper equipped,Renovated,1000,No,Yes,Yes,1,200,10,3,Brussels City
1350,Not installed,Renovated,1000,No,Yes,No,1,108,10,2,Brussels City
4200,Hyper equipped,Good,1050,No,Yes,Yes,2,130,18,2,Ixelles
5500,Installed,Renovated,1170,No,Yes,Unknown,2,110,10,2,Watermael-Boitsfort
